parcel_id,index,units,dist
1947968,1890,,6.38730494210568
6928,3273,200.000000000000000,0
1209296,3557,30.000000000000000,0
426000,3243,70.000000000000000,3.14085625812319
1075617,1972,0.000000000000000,0
614555,5982,44.000000000000000,0
2050810,1718,,4.18495154314618
1839132,1786,,0
1875764,1855,,0
1175828,1563,130.000000000000000,0
307779,6163,132.000000000000000,7.43565074005552
1570417,4816,354.000000000000000,6.30362275340901
7070,3311,60.000000000000000,5.27640116598372
467639,2430,123.000000000000000,2.47619795607392
2006025,546,101.000000000000000,0
1510120,6418,275.000000000000000,7.88749745367711
1884005,6191,52.000000000000000,8.679155014174
1059442,1546,,0
1387907,5438,24.000000000000000,4.50314928470153
2054157,5444,14.000000000000000,10.6342135966025
980631,2854,152.000000000000000,0
1407559,3774,90.000000000000000,9.60522358166396
431475,4990,36.000000000000000,0.948342789106674
842944,2087,84.000000000000000,0
1170784,1569,,0
895242,5315,11.000000000000000,0
454172,2137,96.000000000000000,0
774068,3764,16.000000000000000,13.8621906618861
983178,2489,0.000000000000000,0
1723975,2379,24.000000000000000,0
675277,4021,74.000000000000000,2.57124489543632
1041315,3289,58.000000000000000,3.06382231947712
1316938,3715,107.000000000000000,0
1923262,1921,,4.93825580176961
901771,4583,98.000000000000000,4.2946437343053
1041898,6231,150.000000000000000,0
981893,5034,20.000000000000000,0
1735639,2540,24.000000000000000,0
1118691,4893,11.000000000000000,8.44240884135164
973910,5085,3.000000000000000,0
975689,5030,6.000000000000000,0
1516094,4772,66.000000000000000,8.21839706932075
61972,6216,54.000000000000000,4.08319803799137
866898,5389,78.000000000000000,11.150726039282
984189,5235,18.000000000000000,5.7540140233896
1871121,549,11.000000000000000,0
1712943,2432,14.000000000000000,0
63429,3237,232.000000000000000,2.64638524881506
1387914,2473,76.000000000000000,0
978623,5251,0.000000000000000,7.03859449268725
900989,5619,68.000000000000000,8.48997551346087
765267,2512,0.000000000000000,0
980976,2858,106.000000000000000,0
69086,1025,,7.56122976173419
6500,5401,201.000000000000000,8.98774234259592
645531,6440,76.000000000000000,8.68832932335684
553677,4047,9.000000000000000,2.14732486858912
902059,2444,108.000000000000000,5.18022368980212
813914,6032,41.000000000000000,9.81250648162605
221921,2019,0.000000000000000,0
662082,6023,111.000000000000000,8.72871655328727
981057,4669,29.000000000000000,4.73063370122922
714340,4392,150.000000000000000,0
1198553,4106,28.000000000000000,6.08471969871528
1700752,2504,0.000000000000000,0
203942,3437,0.000000000000000,0
895076,2914,0.000000000000000,0
69159,3048,51.000000000000000,0
1397164,5425,54.000000000000000,12.0073482563913
454172,2545,96.000000000000000,0
254359,2494,0.000000000000000,0
1879592,1829,,0
1795968,2052,0.000000000000000,7.0021089621979
1927695,3736,52.000000000000000,0
28,5882,99.000000000000000,9.95164926978773
1197391,2260,129.000000000000000,0
1289652,2380,140.000000000000000,0
1200151,2054,0.000000000000000,5.45466926055853
981671,5156,0.000000000000000,0
1723524,1633,,0
1361458,2614,16.000000000000000,0
901648,1371,,0
754748,1239,,0
141994,6541,151.000000000000000,7.04120279148563
738394,4994,33.000000000000000,8.37608216387118
1753453,5849,181.000000000000000,4.62272864787197
895261,5310,10.000000000000000,0
419212,5797,82.000000000000000,8.98638201712652
1288085,2281,71.000000000000000,0
1247408,4899,44.000000000000000,2.54593275367297
1324542,2378,56.000000000000000,8.34813912097253
1729052,2413,24.000000000000000,0
62440,3525,0.000000000000000,0
504194,2757,148.000000000000000,2.24705754547926
1709728,260,36.000000000000000,0
1370611,5678,144.000000000000000,9.94881902559711
1278323,4196,101.000000000000000,0
1369660,5990,28.000000000000000,9.93063780615408
903835,3414,0.000000000000000,7.06312166872714
981118,3730,24.000000000000000,0
975959,5294,0.000000000000000,0
1923262,2903,0.000000000000000,4.93825580176961
425729,3462,58.000000000000000,1.90063656784743
891470,1381,,4.13251178679367
802814,1229,,0
258392,924,15.000000000000000,0
984182,5303,8.000000000000000,0
1393583,4789,88.000000000000000,8.11480844879137
1320021,4215,32.000000000000000,5.91504249106185
743225,2037,0.000000000000000,0
1358225,4976,6.000000000000000,5.59125138083245
1552361,4829,61.000000000000000,11.5237179967715
1988497,1920,,5.3631384440586
37190,5701,20.000000000000000,12.5927740721823
1289,4274,1.000000000000000,8.86998456077108
895276,3779,63.000000000000000,8.34975011760782
254359,920,,0
1700115,2534,24.000000000000000,0
37707,4305,82.000000000000000,9.56267455221381
1396833,4808,110.000000000000000,8.1007503890142
1318326,5756,120.000000000000000,7.37255020627184
312102,902,,5.74858017533755
1735642,6423,56.000000000000000,6.82619937812
1087575,5854,300.000000000000000,0
238271,934,,7.43539299409773
632756,4434,145.000000000000000,6.66048688175127
70338,4370,73.000000000000000,0
1299515,6328,107.000000000000000,10.3882134060165
1583951,2487,0.000000000000000,0
1562898,6553,81.000000000000000,14.9550731823584
545585,2941,141.000000000000000,0
332927,6304,64.000000000000000,4.84684433322948
982365,5025,24.000000000000000,0
983171,5285,11.000000000000000,0
1703702,1657,,8.95765317547553
70327,1095,,0
721112,6111,46.000000000000000,14.3235570338208
277368,5673,81.000000000000000,9.140010861761
1040252,5135,0.000000000000000,0
1118430,3003,0.000000000000000,0
974377,5275,10.000000000000000,0
1321150,2005,0.000000000000000,0
981647,1530,,0
1322424,6156,51.000000000000000,5.78360314195274
1150719,3929,25.000000000000000,3.21408470038908
1562101,6174,66.000000000000000,0.665531155752908
1871802,5845,45.000000000000000,6.93676494206465
1019995,5653,13.000000000000000,8.93806146953536
1298257,265,0.000000000000000,0
314777,2606,322.000000000000000,14.1550475188151
1953029,1945,,0
899813,5236,15.000000000000000,6.75185290172283
2000986,5770,50.000000000000000,6.13840262135399
112848,1971,0.000000000000000,0
1171201,4452,35.000000000000000,1.58055392756106
1003924,5148,2.000000000000000,4.96766407751965
1041831,6367,236.000000000000000,9.53943853306891
465374,1186,,0
981830,5181,0.000000000000000,0
1577568,4817,120.000000000000000,0
1773629,1803,,0
1773629,1805,,0
1105749,3110,0.000000000000000,0
70929,3200,0.000000000000000,3.78681513654205
1709729,1602,,0
908427,5024,3.000000000000000,7.52009627777957
274786,3643,54.000000000000000,0
6095,3092,101.000000000000000,0
426000,4476,61.000000000000000,3.28663687678416
895039,3298,92.000000000000000,0
1801622,6137,102.000000000000000,10.5752697932778
420944,2893,70.000000000000000,0
1665172,3279,100.000000000000000,0
115541,6129,62.000000000000000,9.43413359090302
1701896,1600,29.000000000000000,5.09597078708286
659293,3923,52.000000000000000,6.04782155089334
984202,5289,10.000000000000000,0
876583,6417,134.000000000000000,6.54396557844122
152680,3898,28.000000000000000,3.45516273057485
1070,4339,102.000000000000000,6.3319723058469
390466,6030,112.000000000000000,0
982904,5081,13.000000000000000,0
118243,3962,15.000000000000000,6.07447580691116
2019119,1951,0.000000000000000,5.42070936555398
1709730,4091,74.000000000000000,5.24387153216887
5172,1047,,3.48119845496344
1630543,4860,24.000000000000000,0
267488,4110,26.000000000000000,3.44314430549299
988791,3188,94.000000000000000,0
2001883,1846,,0
420944,1208,,0
1948886,5405,60.000000000000000,6.2555487673704
113135,840,,0
895402,2021,0.000000000000000,0
1710236,1614,,0
24578,3045,66.000000000000000,0
1063754,3359,0.000000000000000,0
24631,985,107.000000000000000,0
1096361,210,45.000000000000000,0
9178,3,0.000000000000000,0
1926130,6498,60.000000000000000,12.0021241094565
7980,1970,0.000000000000000,3.29058780268803
895143,1460,,0
1045145,4020,14.000000000000000,7.8924460320908
13477,3361,0.000000000000000,0
276160,2042,0.000000000000000,0
1173043,4464,24.000000000000000,6.81501279534845
975647,5823,9.000000000000000,6.564896380044
1289651,2375,120.000000000000000,0
918130,5046,1.000000000000000,0
1577698,2556,72.000000000000000,0
505893,3082,0.000000000000000,2.42512252325004
926,4314,54.000000000000000,2.55026526183934
747428,1233,3.000000000000000,0
896717,5036,3.000000000000000,10.4425033611474
1288085,1761,36.000000000000000,0
1946319,3856,53.000000000000000,0
6115,4277,106.000000000000000,5.96603121416682
1558942,2665,99.000000000000000,0
989018,4540,300.000000000000000,10.3827920577737
1123733,4891,8.000000000000000,11.0314487266803
1563433,2497,0.000000000000000,0
773816,3419,200.000000000000000,4.66094460670536
895309,5506,100.000000000000000,9.74859187956972
1556415,5525,60.000000000000000,14.5188425829032
758090,4928,3.000000000000000,6.68545008098324
897212,5270,0.000000000000000,0
983767,4635,63.000000000000000,4.65442182909519
1288162,6360,100.000000000000000,8.11594111249232
1732212,3798,59.000000000000000,1.7699757358128
669998,5388,36.000000000000000,6.96564881090681
60820,6494,30.000000000000000,14.688667504769
266989,917,,0
901994,4505,10.000000000000000,0
982686,5014,1.000000000000000,0
983401,5281,12.000000000000000,0
1356477,3747,123.000000000000000,2.23391079399253
8114,5762,143.000000000000000,16.4652225624282
903267,5493,110.000000000000000,8.79882028514481
814148,2384,77.000000000000000,5.13595718012614
894980,2671,119.000000000000000,0
1710685,3122,54.000000000000000,0
892146,3606,0.000000000000000,0.350484127087085
988774,4721,82.000000000000000,0
1059348,3992,30.000000000000000,0
802814,1230,,0
901628,5150,2.000000000000000,0
63959,3553,0.000000000000000,0
1371629,4937,25.000000000000000,2.8377544023581
912322,1985,0.000000000000000,0
577988,2741,192.000000000000000,1.79599641416067
1177275,4107,60.000000000000000,2.62564696299939
6972,2886,20.000000000000000,0
1735642,2268,56.000000000000000,0
917829,3332,0.000000000000000,0
441751,3793,80.000000000000000,6.63260674541525
4557,6456,69.000000000000000,0
1577692,5661,72.000000000000000,8.5704727196074
1317583,4222,104.000000000000000,0
1123,3268,315.000000000000000,7.5579969081742
1718653,254,12.000000000000000,0
982907,4650,108.000000000000000,4.214194868054
996220,5689,116.000000000000000,4.32319127574323
1527497,6297,48.000000000000000,16.64854726802
2019118,1898,,0
888912,5231,0.000000000000000,0
1175828,2121,130.000000000000000,0
988773,5767,157.000000000000000,4.99834834205417
1324542,1765,11.000000000000000,8.34813912097253
982827,5123,10.000000000000000,0
991461,5174,6.000000000000000,0
895076,4510,40.000000000000000,10.0059721177761
333020,5458,14.000000000000000,7.57677880569462
909848,2517,0.000000000000000,10.1410226177585
1917976,2325,41.000000000000000,0
643746,4183,102.000000000000000,0
443898,3089,40.000000000000000,5.99592282870777
1943791,1937,,0
1171013,1566,,0
830945,4926,61.000000000000000,0
971513,5195,26.000000000000000,0
894944,189,29.000000000000000,0
3149,2971,12.000000000000000,5.80315159394496
895066,1537,,0
79527,6186,12.000000000000000,7.5593762635862
453839,2771,86.000000000000000,0
782813,1221,,0
544287,1188,70.000000000000000,0
1309064,2840,35.000000000000000,0
986568,5277,34.000000000000000,8.36796461074479
1723524,2505,0.000000000000000,0
103714,849,4.000000000000000,2.14869151769304
1014415,190,19.000000000000000,6.27076015580851
996220,1367,116.000000000000000,0
2054124,5894,144.000000000000000,0
1572903,6535,288.000000000000000,10.6208297393402
2010722,3290,28.000000000000000,0
1557159,2576,93.000000000000000,2.47661927387615
1400332,4944,17.000000000000000,0
67860,4359,372.000000000000000,0
1875692,2974,90.000000000000000,0
1358550,3063,0.000000000000000,0
108323,3137,61.000000000000000,0
981807,5007,3.000000000000000,0
906995,5177,2.000000000000000,0
1396833,6042,123.000000000000000,19.5561978251379
889016,3407,138.000000000000000,0
973189,4591,107.000000000000000,6.16032221522391
1494212,2456,24.000000000000000,0
1014460,3860,92.000000000000000,9.65885148458617
902055,3495,120.000000000000000,5.34423164870463
62089,3508,21.000000000000000,0.282875338870257
1801766,2687,81.000000000000000,0
109502,3931,40.000000000000000,11.28959697605
2434,4298,19.000000000000000,2.26560157930412
1177677,6300,45.000000000000000,0.680639630544545
1556372,4830,96.000000000000000,14.6347099169142
363340,6087,180.000000000000000,0
1926385,2264,68.000000000000000,0
113696,6453,35.000000000000000,8.65209309030368
37713,4265,9.000000000000000,9.51007120647165
894952,1336,2.000000000000000,0
48416,2832,106.000000000000000,0
106419,880,,1.51615327295921
981654,4587,91.000000000000000,4.65230593349933
804507,2892,7.000000000000000,0
115275,3963,32.000000000000000,4.03266671991586
1839132,1789,,0
152680,3899,45.000000000000000,3.45516273057485
1840484,6375,112.000000000000000,6.78429611669121
1094561,5962,27.000000000000000,0
1500768,6348,125.000000000000000,6.63706753295543
210532,5558,50.000000000000000,14.3011926365676
890401,5257,0.000000000000000,0
895190,5302,0.000000000000000,6.46278077181628
1160724,3516,0.000000000000000,0
1075588,4962,63.000000000000000,5.90363811219418
1709774,2471,74.000000000000000,0
901986,5261,8.000000000000000,6.6464137917992
113220,872,,5.61259120993692
982944,5079,27.000000000000000,6.3412086687054
877240,34,3.000000000000000,0
1736040,1783,,0
1087547,2595,185.000000000000000,10.628956032439
1198536,2188,28.000000000000000,0
663045,4499,50.000000000000000,14.6093088645925
269593,926,35.000000000000000,0
34896,3230,0.000000000000000,0
1096404,4400,100.000000000000000,9.88184673147773
266989,6105,36.000000000000000,10.8476634318672
901000,4663,169.000000000000000,3.48267544619994
1353606,2493,0.000000000000000,0
114902,2658,80.000000000000000,3.33113950203686
918939,5370,19.000000000000000,8.61949693568388
52403,2015,0.000000000000000,4.91233326005508
982828,5143,0.000000000000000,0
2006107,1856,1.000000000000000,0
31575,4357,30.000000000000000,1.45572045596152
1136267,3254,72.000000000000000,0
668436,4498,244.000000000000000,0
106887,847,,0
1096361,2101,100.000000000000000,0
411636,2981,63.000000000000000,0
24586,4312,55.000000000000000,7.34896167155763
291615,5708,140.000000000000000,9.49560618383521
1947970,1950,0.000000000000000,11.791817756572
51442,1994,0.000000000000000,0
552952,3367,0.000000000000000,5.34030313504327
797267,1231,31.000000000000000,2.04007264427731
909824,3116,0.000000000000000,0
797267,28,6.000000000000000,2.04007264427731
274786,5827,54.000000000000000,5.89132193228374
892340,5059,0.000000000000000,6.00489499756701
1532776,6351,155.000000000000000,0
28846,986,4.000000000000000,0
849871,1290,,0
6928,5704,200.000000000000000,3.36412274813091
174629,1,17.000000000000000,0
1810519,6006,15.000000000000000,7.05200405603291
973799,5187,4.000000000000000,5.99135875455003
1424349,2078,0.000000000000000,0.932069066383256
747428,5821,7.000000000000000,6.12368414937398
1700209,6401,50.000000000000000,8.94323530129667
331097,83,0.000000000000000,0
1976737,5944,14.000000000000000,6.66909990065124
980616,5099,29.000000000000000,0
1799484,2124,32.000000000000000,3.56722217312586
1953029,2470,41.000000000000000,2.19150312219927
973175,5063,6.000000000000000,13.5078364076128
907660,5197,0.000000000000000,0
5998,1969,0.000000000000000,0
2006025,6380,230.000000000000000,5.81042649605619
252045,5346,95.000000000000000,5.73698849852745
114902,6381,80.000000000000000,7.33710082206511
1357928,47,0.000000000000000,0
813326,3076,0.000000000000000,0
6217,101,0.000000000000000,9.18496383615827
1278502,251,77.000000000000000,0
903343,5245,7.000000000000000,0
981867,5196,4.000000000000000,0
1987026,2356,31.000000000000000,0
1536818,6352,144.000000000000000,9.19580587608954
1161532,5822,14.000000000000000,5.91571778567551
899463,191,0.000000000000000,0
902799,1316,13.000000000000000,0
895171,5584,55.000000000000000,10.0743352506995
569506,145,0.000000000000000,4.05077590475663
845464,1257,,0
849871,1289,,0
60082,2412,24.000000000000000,0
974610,2917,0.000000000000000,5.85650453207367
981017,5317,0.000000000000000,0
3484,4310,10.000000000000000,4.7483477512028
1989114,1912,,0
1692056,1704,,0
69088,6370,72.000000000000000,7.24646277527411
981023,3604,24.000000000000000,7.36889490083389
1548723,6446,59.000000000000000,6.67124809353305
1040243,5223,284.000000000000000,0
903339,5228,17.000000000000000,0
1901932,2100,7.000000000000000,0.157673422965944
1509948,3211,153.000000000000000,2.8912302572287
987007,5305,3.000000000000000,5.15169645398746
1988791,2303,66.000000000000000,0.241298142543319
981647,2105,112.000000000000000,0
33731,3714,26.000000000000000,0.486719219556359
2007728,74,0.000000000000000,0
1737688,6152,52.000000000000000,5.25082258060424
509564,3671,55.000000000000000,3.8038002981571
902799,1318,,0
1355075,1769,,0
652378,1144,,13.7262828748542
1892759,1908,,0
754588,1234,,0
976243,2075,0.000000000000000,0
1861,1102,,7.9729906291855
1550728,4801,109.000000000000000,9.89424709169935
1516105,3808,66.000000000000000,8.86693527623523
480479,5474,10.000000000000000,11.4443766816013
1354296,253,0.000000000000000,7.37507831476397
1890,1005,,0
901528,1319,10.000000000000000,6.26634055073027
2011932,5911,36.000000000000000,7.55239193203118
904518,4596,55.000000000000000,9.73761738134017
1392799,4736,165.000000000000000,8.69801417366265
891032,5230,0.000000000000000,0
895327,5113,6.000000000000000,0
635577,1142,,3.28904795937279
1883927,2372,34.000000000000000,2.63248251298588
1428363,2074,0.000000000000000,0
363340,6387,283.000000000000000,0
1056240,209,4.000000000000000,0
109502,867,,0
27737,2874,30.000000000000000,0
1860,2920,0.000000000000000,7.54845590628781
312102,904,,5.74858017533755
1749501,6183,76.000000000000000,12.6792001512565
501566,6118,30.000000000000000,8.20683300093803
280112,3600,0.000000000000000,0
155612,4877,60.000000000000000,9.86208632321794
1196800,1550,,0
974610,1420,,0
1715687,2628,70.000000000000000,0
334000,5608,94.000000000000000,12.4721475084668
115524,3965,26.000000000000000,0
1988178,556,24.000000000000000,0
543223,5884,70.000000000000000,0
2434,3059,31.000000000000000,5.46006418792012
1552099,2409,88.000000000000000,0
783297,5466,56.000000000000000,7.89189293562811
980591,5232,33.000000000000000,0
902799,5873,82.000000000000000,7.8943949080408
983007,5254,0.000000000000000,4.55358703154681
902055,5570,15.000000000000000,9.27411757148227
1268611,2663,103.000000000000000,0
982906,2846,177.000000000000000,0
530717,5815,12.000000000000000,0.379466243852889
988002,2199,10.000000000000000,6.24417314261036
852270,3370,24.000000000000000,0
894970,199,0.000000000000000,0
62094,4341,19.000000000000000,7.79759646065257
23808,77,0.000000000000000,0
1175828,5515,130.000000000000000,3.57628498979583
802315,5415,6.000000000000000,10.4496715831089
902360,5029,4.000000000000000,6.0830737968341
1373843,220,0.000000000000000,4.59487532899775
1988497,1919,,5.3631384440586
144462,2056,0.000000000000000,0
892112,3067,70.000000000000000,0
893454,4619,98.000000000000000,4.0376669114798
872220,2695,355.000000000000000,0
1576140,225,62.000000000000000,0
1874056,5935,24.000000000000000,4.49118454201853
1021929,3301,160.000000000000000,8.08775483626969
1712104,4093,20.000000000000000,7.93958451662575
234383,4172,7.000000000000000,8.18216884320027
6506,4288,42.000000000000000,4.73441984580939
963800,5045,2.000000000000000,0
2052804,4757,102.000000000000000,0
227888,6213,250.000000000000000,10.038737869182
1026049,5070,2.000000000000000,0
1495713,1637,2.000000000000000,0
46820,3383,0.000000000000000,0
1557431,5794,101.000000000000000,0
981033,2868,75.000000000000000,0
181997,5705,75.000000000000000,6.8418622255228
893449,5598,185.000000000000000,7.31400276393541
981647,5740,182.000000000000000,0
1316938,2740,107.000000000000000,0
1600981,4782,23.000000000000000,6.95079473079545
244423,3875,72.000000000000000,4.16280239045412
895310,1498,,0
1910377,5930,52.000000000000000,0
1288158,1986,0.000000000000000,0
1413074,4786,63.000000000000000,7.33015663384641
814148,2889,59.000000000000000,5.13595718012614
1481314,5526,20.000000000000000,12.231749343746
797119,4449,25.000000000000000,1.47400532231828
551134,6140,342.000000000000000,6.22522094289886
981354,3728,34.000000000000000,11.6376276587253
1849930,2589,0.000000000000000,0
36120,2046,0.000000000000000,0
240067,4161,39.000000000000000,0
894105,5167,2.000000000000000,0
1364287,4938,72.000000000000000,3.63384977499597
141717,3893,9.000000000000000,8.25059460367025
265252,4132,8.000000000000000,1.61963551144264
898902,5193,0.000000000000000,7.88807868541931
301126,3820,125.000000000000000,8.99053071119434
889185,5008,4.000000000000000,0
33674,4281,92.000000000000000,5.60233855020481
138288,6450,62.000000000000000,8.53978776525188
895227,5192,4.000000000000000,5.34311848188718
895169,1519,,0
901980,4539,105.000000000000000,5.09851096772
1433365,2502,0.000000000000000,0
1451515,2234,211.000000000000000,0
924079,3524,85.000000000000000,5.82116170271946
109132,5461,27.000000000000000,9.58915712733694
1366878,4945,6.000000000000000,8.86836558050437
1615797,3817,92.000000000000000,14.7120432385231
908640,5026,2.000000000000000,1.01322219073818
48736,3318,0.000000000000000,4.71872451551598
504240,5538,52.000000000000000,10.3825975253612
1299378,4417,25.000000000000000,1.46867015700412
1094560,3004,0.000000000000000,0
895041,2936,0.000000000000000,4.40059141957046
204167,98,25.000000000000000,0.848975198370024
1736092,3255,92.000000000000000,0
60773,2218,1.000000000000000,0
234078,2876,30.000000000000000,0
1989114,5925,32.000000000000000,0
974989,3129,0.000000000000000,0
1409128,4724,72.000000000000000,8.56146952309015
